actual,proposed
0.0,0.19013641774654388
0.0,0.1903272122144699
0.0,0.19052590429782867
0.0,0.19084101915359497
0.0,0.19068220257759094
0.0,0.18982276320457458
0.0,0.18984085321426392
0.0,0.19025160372257233
0.0,0.19285811483860016
0.0,0.1926954835653305
0.0,0.19488699734210968
0.0,0.19749793410301208
0.0,0.19893859326839447
0.0,0.20136991143226624
0.0,0.20291006565093994
0.0,0.20480602979660034
0.0677979439496994,0.2072480469942093
0.07433285564184189,0.20828434824943542
0.0764719769358635,0.20720404386520386
0.08735580742359161,0.21362222731113434
0.10250319540500641,0.21364691853523254
0.1087823435664177,0.21359631419181824
0.11068019270896912,0.21733056008815765
0.12133555859327316,0.21832957863807678
0.12319118529558182,0.2185910940170288
0.1294489949941635,0.21889744699001312
0.13568836450576782,0.22308498620986938
0.1331927627325058,0.2211950421333313
0.13080254197120667,0.22260993719100952
0.1328723132610321,0.22245235741138458
0.13933855295181274,0.22486284375190735
0.13706238567829132,0.22475218772888184
0.1305254101753235,0.22447818517684937
0.12414328008890152,0.2239641696214676
0.1179099753499031,0.22369931638240814
0.10586366802453995,0.22358763217926025
0.09568043053150177,0.22285620868206024
0.08132421970367432,0.220803901553154
0.06720569729804993,0.21913756430149078
0.05767383426427841,0.21867255866527557
0.04394052177667618,0.21693329513072968
0.03041752427816391,0.21520881354808807
0.017096206545829773,0.2135320007801056
0.0,0.21182438731193542
0.0,0.21129409968852997
0.0,0.20946061611175537
0.0,0.20785973966121674
0.0,0.2047579139471054
0.0,0.20242026448249817
0.0,0.1989169716835022
0.0,0.19516372680664062
0.0,0.19106341898441315
0.0,0.19139283895492554
0.0,0.18656183779239655
0.0,0.18468859791755676
0.0,0.18403808772563934
0.0,0.18357162177562714
0.0,0.1825712025165558
0.0,0.18110346794128418
0.0,0.1825857311487198
0.0,0.18173032999038696
0.0,0.1822994202375412
0.0,0.1828441470861435
0.0,0.18164129555225372
0.0,0.1832948923110962
0.0,0.18340405821800232
0.0,0.18318365514278412
0.0,0.18437694013118744
0.0,0.18357226252555847
0.0,0.18208162486553192
0.0,0.18180157244205475
0.0,0.18179456889629364
0.0,0.182473286986351
0.0,0.18207339942455292
0.0,0.18151849508285522
0.0,0.18026533722877502
0.0,0.17836515605449677
0.0,0.17830689251422882
0.0,0.17748813331127167
0.0,0.17840304970741272
0.0,0.17676042020320892
0.0,0.17643871903419495
0.0,0.17344237864017487
0.0,0.17650654911994934
0.0,0.17527224123477936
0.0,0.1759522557258606
0.0,0.17471949756145477
0.0,0.1749742329120636
0.0,0.17705956101417542
0.0,0.17787142097949982
0.0,0.17772620916366577
0.0,0.17919525504112244
0.0,0.17905136942863464
0.0,0.18009540438652039
0.0,0.18057401478290558
0.0,0.18126168847084045
0.0,0.18176868557929993
0.0,0.1804414838552475
0.0,0.18153750896453857
0.0,0.18149703741073608
0.0,0.1811647117137909
0.0,0.18116816878318787
0.0,0.18092261254787445
0.0,0.1834128499031067
0.0,0.18272048234939575
0.0,0.18449708819389343
0.0,0.18640471994876862
0.0,0.18996089696884155
0.0,0.19240215420722961
0.0,0.19268831610679626
0.05735292285680771,0.1936592161655426
0.06851090490818024,0.19677962362766266
0.07520212233066559,0.19827687740325928
0.07749313861131668,0.1973450481891632
0.09288216382265091,0.20199453830718994
0.1037522628903389,0.2026877999305725
0.11017131805419922,0.20422998070716858
0.11656320840120316,0.20725832879543304
0.11857152730226517,0.208094984292984
0.1293351948261261,0.20877480506896973
0.131296306848526,0.21143588423728943
0.133297860622406,0.21055968105793
0.13969850540161133,0.21140670776367188
0.1417182832956314,0.21185241639614105
0.15249602496623993,0.21638840436935425
0.15447445213794708,0.21654345095157623
0.14984267950057983,0.21024616062641144
0.14770986139774323,0.21964435279369354
0.14567187428474426,0.2331581711769104
0.1480841338634491,0.21870723366737366
0.12265827506780624,0.21583952009677887
0.08410287648439407,0.27408260107040405
0.07022862136363983,0.2119961529970169
0.043496787548065186,0.21511085331439972
0.025873618200421333,0.20586547255516052
0.012862449511885643,0.20588679611682892
0.0,0.2020602822303772
0.0,0.20186784863471985
0.0,0.19917716085910797
0.0,0.1963658630847931
0.0,0.19662407040596008
0.0,0.1947648823261261
0.0,0.18950046598911285
0.0,0.18948234617710114
0.0,0.18667902052402496
0.0,0.18575161695480347
0.0,0.18074046075344086
0.0,0.18207135796546936
0.0,0.17689624428749084
0.0,0.1780039668083191
0.0,0.17813974618911743
0.0,0.17507804930210114
0.0,0.17242662608623505
0.0,0.17111875116825104
0.0,0.17160047590732574
0.0,0.17130164802074432
0.0,0.1698431521654129
0.0,0.17035922408103943
0.0,0.16752848029136658
0.0,0.16844187676906586
0.0,0.16868481040000916
0.0,0.16607223451137543
0.0,0.17106254398822784
0.0,0.1685754805803299
0.0,0.16469207406044006
0.0,0.16548064351081848
0.0,0.16485002636909485
0.0,0.16476047039031982
0.0,0.1648399829864502
0.0,0.16535475850105286
0.0,0.16393445432186127
0.0,0.1473284661769867
0.0,0.16459742188453674
0.0,0.16590437293052673
0.0,0.1664847433567047
0.0,0.16789621114730835
0.0,0.16586825251579285
0.0,0.1656758040189743
0.0,0.16709735989570618
0.0,0.1675676703453064
0.0,0.16734114289283752
0.0,0.1670021116733551
0.0,0.16786609590053558
0.0,0.16856922209262848
0.0,0.16851243376731873
0.0,0.16853122413158417
0.0,0.16898345947265625
0.0,0.17513516545295715
0.0,0.17038418352603912
0.0,0.17019625008106232
0.0,0.1709100306034088
0.0,0.17114658653736115
0.0,0.17067588865756989
0.0,0.17208029329776764
0.0,0.17527279257774353
0.0,0.17521075904369354
0.0,0.17649583518505096
0.0,0.17631404101848602
0.0,0.17978842556476593
0.0,0.1797104924917221
0.0,0.18396739661693573
0.06836885213851929,0.18494606018066406
0.07515062391757965,0.18821270763874054
0.08188779652118683,0.1888112872838974
0.08858257532119751,0.18941742181777954
0.09523817896842957,0.19269607961177826
0.10621563345193863,0.19187816977500916
0.12145646661520004,0.19591408967971802
0.1341785043478012,0.19963815808296204
0.13614873588085175,0.19940181076526642
0.13380125164985657,0.20074495673179626
0.13155430555343628,0.2008436918258667
0.12728634476661682,0.2007785439491272
0.1253211796283722,0.20077426731586456
0.12344185262918472,0.2010997086763382
0.12164505571126938,0.19776855409145355
0.11822612583637238,0.20249450206756592
0.10650929063558578,0.20224855840206146
0.1008414775133133,0.20183764398097992
0.09093475341796875,0.20152193307876587
0.07593914121389389,0.19985279440879822
0.06153339892625809,0.19831649959087372
0.04754673317074776,0.19709475338459015
0.03836313262581825,0.19580160081386566
0.029466282576322556,0.1952175348997116
0.016399947926402092,0.19468846917152405
0.003516565542668104,0.1916215568780899
0.0,0.19097593426704407
0.0,0.18798956274986267
0.0,0.1844041645526886
0.0,0.18247836828231812
0.0,0.18210899829864502
0.0,0.18200059235095978
0.0,0.17867359519004822
0.0,0.18118929862976074
0.0,0.1705828160047531
0.0,0.17737527191638947
0.0,0.17446614801883698
0.0,0.17209015786647797
0.0,0.17113061249256134
0.0,0.1713542938232422
0.0,0.16873300075531006
0.0,0.17079681158065796
0.0,0.16831424832344055
0.0,0.16699014604091644
0.0,0.16754600405693054
0.0,0.16832973062992096
0.0,0.16231991350650787
0.0,0.16820406913757324
0.0,0.156212717294693
0.0,0.16426675021648407
0.0,0.167381152510643
0.0,0.1625383198261261
0.0,0.16421666741371155
0.0,0.16429078578948975
0.0,0.16573743522167206
0.0,0.1650155782699585
0.0,0.16515152156352997
0.0,0.16367493569850922
0.0,0.16520832479000092
0.0,0.1670030951499939
0.0,0.16748428344726562
0.0,0.1668129414319992
0.0,0.16717325150966644
0.0,0.16869473457336426
0.0,0.169204980134964
0.0,0.169663205742836
0.0,0.17093929648399353
0.0,0.17108981311321259
0.0,0.17170850932598114
0.0,0.17187945544719696
0.0,0.17368274927139282
0.0,0.1742536872625351
0.0,0.1750752329826355
0.0,0.17410863935947418
0.0,0.1735711544752121
0.0,0.17321716248989105
0.0,0.17563505470752716
0.0,0.17708954215049744
0.0,0.17842444777488708
0.0,0.17941473424434662
0.033604901283979416,0.17974981665611267
0.0411984920501709,0.18073728680610657
0.04435552656650543,0.18151399493217468
0.05185791477560997,0.18242023885250092
0.05928792804479599,0.18192696571350098
0.06664884090423584,0.18369847536087036
0.06958475708961487,0.1864805370569229
0.08404967933893204,0.1875915825366974
0.0825076699256897,0.19032156467437744
0.08538999408483505,0.18793527781963348
0.08827470242977142,0.19033589959144592
0.08680310845375061,0.19039294123649597
0.08834606409072876,0.191541388630867
0.08699991554021835,0.1923169493675232
0.09007184952497482,0.19287614524364471
0.10621725022792816,0.2006891667842865
0.10910096764564514,0.22056718170642853
0.10763177275657654,0.19680002331733704
0.10924886912107468,0.19823046028614044
0.11226977407932281,0.19830794632434845
0.10529924184083939,0.19916518032550812
0.09432701766490936,0.19874350726604462
0.08468235284090042,0.19797897338867188
0.07520350813865662,0.19671785831451416
0.07024227827787399,0.19576679170131683
0.06537266075611115,0.1954972892999649
0.06494900584220886,0.1951841413974762
0.06454848498106003,0.19532939791679382
0.0554521419107914,0.19538016617298126
0.042138926684856415,0.19430989027023315
0.033381350338459015,0.19274432957172394
0.02475040778517723,0.1917169988155365
0.01188170351088047,0.19066616892814636
0.007907581515610218,0.18886388838291168
0.0,0.1883510798215866
0.0,0.18665528297424316
0.0,0.1860876828432083
0.0,0.18487273156642914
0.0,0.1838075816631317
0.0,0.18309567868709564
0.0,0.18193206191062927
0.0,0.18205948173999786
0.0,0.1759108453989029
0.0,0.17759115993976593
0.0,0.17620593309402466
0.0,0.17343869805335999
0.0,0.1737745851278305
0.0,0.16829432547092438
0.0,0.1668846160173416
0.0,0.16749849915504456
0.0,0.165315642952919
0.0,0.16152195632457733
0.0,0.1661747843027115
0.0,0.13588137924671173
0.0,0.1619468778371811
0.0,0.15292905271053314
0.0,0.15644234418869019
0.0,0.15416991710662842
0.0,0.14946436882019043
0.0,0.15241214632987976
0.0,0.15246981382369995
0.0,0.15188926458358765
0.0,0.14817866683006287
0.0,0.1480623185634613
0.0,0.14763817191123962
0.0,0.14385958015918732
0.0,0.1498291939496994
0.0,0.1368274986743927
0.0,0.1450527012348175
0.0,0.14609843492507935
0.0,0.1371341198682785
0.0,0.14411059021949768
0.0,0.1459408700466156
0.0,0.1428563892841339
0.0,0.14383389055728912
0.0,0.14193037152290344
0.0,0.14239834249019623
0.0,0.1438714861869812
0.0,0.14310264587402344
0.0,0.14325523376464844
0.0,0.1426669806241989
0.0,0.14266064763069153
0.0,0.1417321115732193
0.0,0.13999247550964355
0.0,0.13876864314079285
0.0,0.13930197060108185
0.0,0.13909009099006653
0.0,0.13713374733924866
0.0,0.1340770423412323
0.0,0.13620491325855255
0.0,0.13745424151420593
0.0,0.1361803114414215
0.0,0.13559015095233917
0.0,0.13519828021526337
0.0,0.13500173389911652
0.0,0.13385865092277527
0.0,0.1351345032453537
0.0,0.1337866187095642
0.0,0.13458964228630066
0.0,0.134750097990036
0.0,0.13347546756267548
0.0,0.13495855033397675
0.0,0.13527801632881165
0.0,0.13546359539031982
0.0,0.13524697721004486
0.0,0.13546445965766907
0.0,0.1366267204284668
0.0,0.13729114830493927
0.0,0.13746178150177002
0.0,0.13801923394203186
0.0,0.1375933736562729
0.0,0.13875006139278412
0.0,0.13921968638896942
0.0,0.1393374651670456
0.0,0.14082680642604828
0.0,0.1395244598388672
0.0,0.13963310420513153
0.0,0.13841383159160614
0.0,0.1383129507303238
0.0,0.13967111706733704
0.0,0.1382659524679184
0.0,0.137559711933136
0.0,0.13732236623764038
0.0,0.1371953934431076
0.0,0.13722389936447144
0.0,0.13832832872867584
0.0,0.13797593116760254
0.0,0.13748237490653992
0.0,0.13835567235946655
0.0,0.13784468173980713
0.0,0.13784615695476532
0.0,0.1373240202665329
0.0,0.14026926457881927
0.0,0.14011403918266296
0.0,0.13905833661556244
0.0,0.14053858816623688
0.0,0.14041781425476074
0.0,0.13979782164096832
0.0,0.13961511850357056
0.0,0.13944202661514282
0.0,0.139226496219635
0.0,0.14030487835407257
0.0,0.13951218128204346
0.0,0.14045262336730957
0.0,0.14027303457260132
0.0,0.1403362900018692
0.0,0.1403712034225464
0.0,0.14045482873916626
0.0,0.14062803983688354
0.0,0.1395365446805954
0.0,0.14081692695617676
0.0,0.1393565535545349
0.0,0.1387592852115631
0.0,0.1375950127840042
0.0,0.14069312810897827
0.0,0.13862702250480652
0.0,0.13842442631721497
0.0,0.13852758705615997
0.0,0.13752293586730957
0.0,0.13708887994289398
0.0,0.1362629532814026
0.0,0.13616955280303955
0.0,0.13653922080993652
0.0,0.13630855083465576
0.0,0.1351161152124405
0.0,0.13437233865261078
0.0,0.13473157584667206
0.0,0.13460230827331543
0.0,0.13443449139595032
0.0,0.13427665829658508
0.0,0.13355322182178497
